angle_fingers_lr:discrete,fingers:discrete,fingers_avg_angle:discrete,lm_fing_tip_rel_pos_y:discrete,lm_fing_tip_rel_pos_z:discrete,rm_fing_tip_rel_pos_z:discrete,cls:nominal:class
24,60,17,19,26,26,move2
24,60,17,18,26,26,move2
24,60,16,18,26,26,move2
24,60,16,18,26,26,move2
24,60,16,18,26,26,move2
24,60,16,18,26,26,move2
24,60,16,18,26,26,move2
24,60,16,18,26,26,move2
24,60,16,18,26,26,move2
24,60,16,18,26,26,move2
24,60,16,18,26,26,move2
24,60,16,18,26,26,move2
24,60,16,18,25,25,move2
24,60,16,18,25,25,move2
23,60,16,18,25,25,move2
23,60,16,18,25,25,move2
23,60,16,18,25,25,move2
23,60,15,18,25,25,move2
23,60,15,18,25,25,move2
23,60,15,18,25,25,move2
23,60,15,18,25,25,move2
23,60,15,18,25,25,move2
23,60,15,18,25,25,move2
22,60,15,18,25,25,move2
22,60,15,17,25,25,move2
22,60,15,17,26,26,move2
23,60,15,17,27,27,move2
15,60,15,17,27,27,move2
16,60,15,17,27,27,move2
15,60,14,17,28,28,move2
14,60,13,17,28,28,move2
20,60,13,16,29,29,move2
0,20,0,16,30,30,move2
19,60,12,16,30,30,move2
0,0,0,60,26,26,move2
19,40,19,15,33,33,move2
19,60,12,15,33,33,move2
12,40,12,15,33,33,move2
12,60,12,15,32,32,move2
18,40,18,15,32,32,move2
12,60,11,15,31,31,move2
11,60,11,15,31,31,move2
0,0,0,58,26,26,move2
0,0,0,57,28,28,move2
0,0,0,56,29,29,move2
0,0,0,55,29,29,move2
0,0,0,55,27,27,move2
0,0,0,55,27,27,move2
0,0,0,55,26,26,move2
0,0,0,55,24,24,move2
0,0,0,55,22,22,move2
0,20,0,13,21,21,move2
0,20,0,13,21,21,move2
11,60,19,7,39,39,move2
9,60,18,7,39,39,move2
8,60,17,7,39,39,move2
8,60,16,7,39,39,move2
7,60,17,7,39,39,move2
7,60,17,7,39,39,move2
7,60,15,7,39,39,move2
27,80,22,14,27,27,move2
27,80,21,14,27,27,move2
27,80,21,14,27,27,move2
28,80,21,14,27,27,move2
28,80,20,14,27,27,move2
28,80,19,14,27,27,move2
28,80,18,14,27,27,move2
28,80,17,14,27,27,move2
29,80,17,15,27,27,move2
29,80,17,15,26,26,move2
29,80,17,15,26,26,move2
29,80,16,15,26,26,move2
29,80,16,15,26,26,move2
29,60,20,15,26,26,move2
29,60,20,16,26,26,move2
29,60,20,16,25,25,move2
29,60,20,16,25,25,move2
29,60,20,16,25,25,move2
29,60,20,16,25,25,move2
29,60,20,16,24,24,move2
29,60,20,16,24,24,move2
29,60,20,16,24,24,move2
29,60,20,16,24,24,move2
29,60,20,16,24,24,move2
29,60,20,16,23,23,move2
29,60,20,15,23,23,move2
29,60,20,15,23,23,move2
29,60,20,15,23,23,move2
29,60,20,15,23,23,move2
29,60,20,15,23,23,move2
29,60,20,15,23,23,move2
29,60,20,15,22,22,move2
30,60,20,15,22,22,move2
30,60,20,14,22,22,move2
30,60,21,14,22,22,move2
30,60,21,14,23,23,move2
30,60,21,14,23,23,move2
30,60,21,13,23,23,move2
31,60,21,13,23,23,move2
31,60,22,13,23,23,move2
31,60,22,12,23,23,move2
32,60,22,12,23,23,move2
32,60,23,12,24,24,move2
32,60,23,11,24,24,move2
33,60,23,11,24,24,move2
33,60,24,11,24,24,move2
34,60,24,11,24,24,move2
34,60,25,10,25,25,move2
35,60,25,10,25,25,move2
29,40,29,10,25,25,move2
30,40,30,10,25,25,move2
30,40,30,11,26,26,move2
30,40,30,11,26,26,move2
30,40,30,11,26,26,move2
30,40,30,11,26,26,move2
30,40,30,11,26,26,move2
30,40,30,11,26,26,move2
37,60,30,12,26,26,move2
37,60,29,12,26,26,move2
37,60,29,12,26,26,move2
37,60,28,13,25,25,move2
37,60,28,13,25,25,move2
37,60,27,13,25,25,move2
37,60,26,14,25,25,move2
37,60,26,14,25,25,move2
11,40,11,16,43,43,move2
36,60,25,16,25,25,move2
36,60,25,16,25,25,move2
36,60,24,17,24,24,move2
35,60,24,17,24,24,move2
35,60,24,17,24,24,move2
35,60,23,18,24,24,move2
35,60,23,18,24,24,move2
34,60,23,18,24,24,move2
34,60,23,18,25,25,move2
34,60,23,18,25,25,move2
34,60,23,18,25,25,move2
33,60,23,18,25,25,move2
33,60,23,18,26,26,move2
33,60,22,18,26,26,move2
33,60,22,19,27,27,move2
32,60,22,18,27,27,move2
31,60,21,18,27,27,move2
10,40,10,13,45,45,move2
29,60,20,19,28,28,move2
20,40,20,18,27,27,move2
28,40,28,17,27,27,move2
27,40,27,16,27,27,move2
26,40,26,15,27,27,move2
24,60,16,15,27,27,move2
22,60,15,15,26,26,move2
21,60,14,15,26,26,move2
21,60,14,15,26,26,move2
20,60,13,15,26,26,move2
20,60,13,15,26,26,move2
19,60,13,15,26,26,move2
19,60,12,15,26,26,move2
18,60,12,15,26,26,move2
18,60,12,15,26,26,move2
18,60,12,15,26,26,move2
17,60,12,15,25,25,move2
0,20,0,14,33,33,none
14,40,14,15,21,21,none
10,60,15,13,30,30,none
7,60,14,13,30,30,none
14,60,14,14,3,3,none
16,60,14,15,3,3,none
28,80,17,14,5,5,none
29,80,17,14,7,7,none
30,80,17,14,9,9,none
31,100,16,14,10,10,none
32,100,16,14,12,12,none
33,100,16,14,13,13,none
34,100,16,13,14,14,none
35,100,16,13,15,15,none
36,100,17,13,16,16,none
37,100,17,13,17,17,none
37,100,17,13,17,17,none
38,100,17,13,18,18,none
38,100,17,13,18,18,none
38,100,17,13,19,19,none
38,100,17,13,19,19,none
38,100,17,13,19,19,none
38,100,17,13,19,19,none
38,100,17,13,19,19,none
38,100,17,13,19,19,none
38,100,17,13,19,19,none
38,100,16,13,19,19,none
38,100,16,13,19,19,none
38,100,16,13,19,19,none
38,100,16,13,19,19,none
38,100,16,13,19,19,none
38,100,16,13,19,19,none
37,100,16,13,19,19,none
37,100,16,14,19,19,none
37,100,16,14,19,19,none
37,100,16,14,19,19,none
37,100,16,14,19,19,none
37,100,16,15,19,19,none
37,100,16,15,19,19,none
37,100,16,16,19,19,none
37,100,16,16,19,19,none
37,100,16,17,19,19,none
37,100,16,17,18,18,none
37,100,16,18,18,18,none
37,100,16,18,18,18,none
36,100,16,18,17,17,none
36,100,16,18,17,17,none
36,100,16,18,17,17,none
36,100,16,18,17,17,none
36,100,16,18,16,16,none
36,100,16,17,16,16,none
36,100,16,17,16,16,none
36,100,16,17,16,16,none
35,100,15,17,16,16,none
35,100,15,17,16,16,none
35,100,15,16,16,16,none
35,100,15,16,16,16,none
35,100,15,16,17,17,none
35,100,15,16,17,17,none
35,100,15,16,17,17,none
34,100,15,16,17,17,none
34,100,15,16,17,17,none
34,100,15,16,17,17,none
34,100,15,16,17,17,none
34,100,15,16,17,17,none
34,100,15,16,17,17,none
34,100,15,16,17,17,none
34,100,15,16,18,18,none
34,100,15,16,18,18,none
33,100,15,16,18,18,none
33,100,15,16,18,18,none
33,100,14,16,18,18,none
33,100,14,16,18,18,none
33,100,14,16,18,18,none
33,100,14,16,19,19,none
32,100,14,16,19,19,none
32,100,14,16,19,19,none
32,100,14,16,20,20,none
31,100,14,16,20,20,none
31,100,14,16,20,20,none
31,100,14,17,20,20,none
31,100,14,17,20,20,none
30,100,14,17,21,21,none
30,100,14,17,21,21,none
30,100,14,17,21,21,none
29,100,13,18,21,21,none
29,100,13,18,21,21,none
29,100,13,18,21,21,none
28,100,13,18,21,21,none
28,100,13,18,21,21,none
28,100,13,18,22,22,none
28,100,13,18,22,22,none
27,100,12,18,22,22,none
27,100,12,19,22,22,none
27,100,12,19,22,22,none
27,100,12,19,22,22,none
26,100,12,19,22,22,none
26,100,12,19,23,23,none
26,100,12,19,23,23,none
26,100,12,19,23,23,none
25,100,12,19,23,23,none
25,100,11,19,23,23,none
25,100,11,19,23,23,none
25,100,11,19,23,23,none
25,100,11,19,23,23,none
24,100,11,19,22,22,none
24,100,11,19,22,22,none
24,100,11,20,22,22,none
24,100,11,20,22,22,none
24,100,11,20,22,22,none
24,100,11,20,22,22,none
24,100,11,20,22,22,none
24,100,11,20,22,22,none
24,100,11,20,22,22,none
24,100,11,20,22,22,none
24,100,11,20,22,22,none
24,100,11,20,22,22,none
24,100,11,20,22,22,none
24,100,11,19,22,22,none
24,100,11,19,22,22,none
24,100,11,19,22,22,none
24,100,11,19,22,22,none
24,100,11,19,22,22,none
24,100,12,19,22,22,none
24,100,12,19,22,22,none
24,100,12,19,22,22,none
24,100,12,19,22,22,none
24,100,12,19,22,22,none
24,100,13,19,22,22,none
24,100,13,19,22,22,none
24,100,13,19,22,22,none
24,100,13,19,22,22,none
24,100,13,19,22,22,none
24,100,12,19,22,22,none
25,100,12,18,22,22,none
25,100,12,18,22,22,none
25,100,12,18,21,21,none
25,100,12,17,21,21,none
25,100,12,17,20,20,none
25,100,12,16,20,20,none
25,100,11,16,19,19,none
25,80,13,15,19,19,none
7,80,4,12,40,40,none
24,100,11,14,19,19,none
24,80,13,14,18,18,none
24,80,14,13,18,18,none
24,80,14,12,18,18,none
24,80,14,12,17,17,none
25,100,12,11,17,17,none
26,80,15,11,16,16,none
26,80,15,10,16,16,none
27,80,15,10,16,16,none
28,80,16,10,16,16,none
28,80,16,9,15,15,none
27,80,17,9,15,15,none
30,60,20,9,15,15,none
30,60,20,9,15,15,none
29,60,20,9,15,15,none
28,60,20,9,15,15,none
27,60,20,9,15,15,none
28,60,20,9,15,15,none
28,60,20,9,14,14,none
30,60,21,9,14,14,none
31,40,31,9,14,14,none
31,60,21,9,14,14,none
30,60,21,9,14,14,none
31,60,22,9,14,14,none
32,60,22,9,14,14,none
30,60,21,9,15,15,none
29,60,21,9,15,15,none
27,60,21,9,15,15,none
26,60,21,9,15,15,none
21,60,21,9,15,15,none
21,60,20,9,15,15,none
21,60,21,9,15,15,none
21,60,21,9,15,15,none
22,60,21,9,15,15,none
29,40,29,9,15,15,none
24,60,21,9,15,15,none
27,60,21,9,15,15,none
26,60,21,9,15,15,none
25,60,21,9,15,15,none
27,80,16,9,15,15,none
30,80,16,9,16,16,none
31,80,17,10,16,16,none
32,80,17,10,16,16,none
34,80,17,10,16,16,none
34,80,18,10,16,16,none
34,80,18,10,16,16,none
34,80,18,11,16,16,none
33,80,17,11,16,16,none
33,80,17,11,16,16,none
32,80,17,12,16,16,none
30,100,14,12,17,17,none
5,80,3,13,41,41,none
30,100,14,12,17,17,none
30,100,13,13,18,18,none
30,100,13,14,18,18,none
29,100,13,14,18,18,none
29,100,13,15,18,18,none
29,100,13,15,18,18,none
28,100,12,15,18,18,none
28,100,12,16,19,19,none
28,100,12,16,19,19,none
27,100,12,16,19,19,none
27,100,12,16,19,19,none
27,100,12,17,19,19,none
27,100,12,17,19,19,none
27,100,12,17,19,19,none
27,100,12,17,19,19,none
27,100,12,17,19,19,none
27,100,12,17,19,19,none
27,100,12,17,19,19,none
27,100,13,18,19,19,none
27,100,13,18,19,19,none
27,100,13,18,19,19,none
27,100,13,18,19,19,none
27,100,13,18,19,19,none
28,100,13,18,19,19,none
28,100,13,18,19,19,none
28,100,13,18,20,20,none
28,100,13,18,20,20,none
28,100,13,18,20,20,none
28,100,13,18,20,20,none
28,100,13,18,20,20,none
28,100,13,18,21,21,none
28,100,13,18,21,21,none
28,100,13,17,22,22,none
28,100,13,17,22,22,none
28,100,13,17,23,23,none
28,100,13,17,24,24,none
28,100,13,16,25,25,none
28,100,13,16,25,25,none
29,100,13,16,26,26,none
29,100,13,16,26,26,none
29,100,13,16,27,27,none
29,100,13,16,27,27,none
29,100,13,16,26,26,none
30,100,13,16,26,26,none
30,100,13,16,26,26,none
30,100,13,16,25,25,none
31,100,13,16,25,25,none
31,100,13,16,24,24,none
31,100,13,16,24,24,none
31,100,13,16,23,23,none
31,100,13,16,23,23,none
31,100,14,16,23,23,none
31,100,14,16,22,22,none
31,100,14,16,22,22,none
31,100,14,16,22,22,none
32,100,14,15,22,22,none
32,100,14,15,22,22,none
32,100,14,15,22,22,none
32,100,14,15,22,22,none
32,100,14,15,21,21,none
32,100,14,15,21,21,none
33,100,14,15,21,21,none
33,100,14,15,21,21,none
33,100,14,15,21,21,none
33,100,14,14,21,21,none
33,100,14,14,21,21,none
33,100,15,14,20,20,none
33,100,15,14,20,20,none
33,100,15,13,19,19,none
33,100,15,13,18,18,none
33,100,15,13,17,17,none
33,100,15,12,16,16,none
33,80,18,12,15,15,none
33,80,18,12,15,15,none
7,40,7,10,36,36,none
33,60,22,12,12,12,none
33,60,22,11,12,12,none
7,40,7,11,39,39,none
0,20,0,11,40,40,none
28,40,28,11,12,12,none
0,20,0,12,40,40,none
29,40,29,11,11,11,none
0,20,0,12,41,41,none
0,20,0,12,41,41,none
0,20,0,12,41,41,none
30,40,30,12,11,11,none
0,20,0,12,42,42,none
30,40,30,12,12,12,none
30,40,30,13,13,13,none
30,40,30,13,15,15,none
30,40,30,13,16,16,none
30,40,30,14,16,16,none
37,60,25,14,17,17,none
36,60,24,15,18,18,none
36,60,24,15,18,18,none
33,80,18,15,18,18,none
32,80,18,16,19,19,none
31,80,17,16,19,19,none
31,80,17,17,19,19,none
30,80,16,17,19,19,none
29,80,16,17,19,19,none
29,80,16,17,19,19,none
31,100,13,17,19,19,none
30,100,13,18,19,19,none
29,100,13,18,19,19,none
28,100,13,18,19,19,none
28,100,12,18,19,19,none
7,80,4,14,38,38,none
8,80,4,14,38,38,none
8,80,4,14,37,37,none
8,80,5,14,37,37,none
8,80,5,14,36,36,none
9,80,5,14,36,36,none
8,80,5,14,36,36,none
8,80,5,14,36,36,none
8,80,5,14,36,36,none
8,100,12,14,36,36,none
8,80,13,14,35,35,none
24,100,12,18,14,14,none
24,100,12,18,13,13,none
24,100,12,17,12,12,none
25,100,12,17,11,11,none
25,100,12,17,11,11,none
25,100,12,17,10,10,none
6,80,5,14,35,35,none
26,100,12,17,10,10,none
26,100,11,17,10,10,none
26,100,12,17,10,10,none
27,100,12,16,10,10,none
27,100,12,16,11,11,none
27,100,12,16,12,12,none
27,100,12,16,12,12,none
28,100,12,15,13,13,none
28,100,12,15,14,14,none
28,100,12,15,15,15,none
7,80,4,12,40,40,none
29,100,12,15,16,16,none
29,100,13,15,17,17,none
30,100,13,15,18,18,none
28,100,13,14,19,19,none
30,100,13,14,20,20,none
7,80,5,11,40,40,none
31,100,15,14,21,21,none
31,100,16,14,23,23,none
31,100,16,14,24,24,none
31,100,17,14,26,26,none
31,80,21,15,28,28,none
31,60,28,15,30,30,none
31,100,18,15,31,31,none
31,100,19,15,33,33,none
31,100,18,15,33,33,none
31,80,21,15,34,34,none
31,80,17,15,34,34,none
31,80,17,15,34,34,none
31,80,17,16,33,33,none
31,80,17,16,32,32,none
31,80,17,17,31,31,none
31,80,16,17,29,29,none
31,80,16,17,28,28,none
31,80,15,17,27,27,none
30,80,15,18,26,26,none
4,80,15,13,39,39,none
5,80,15,13,38,38,none
6,100,12,13,37,37,none
6,100,12,13,36,36,none
6,100,11,13,34,34,none
7,100,11,13,33,33,none
8,100,12,13,32,32,none
8,100,11,13,31,31,none
9,100,11,13,30,30,none
9,100,11,13,30,30,none
9,100,10,13,29,29,none
9,100,11,13,29,29,none
10,80,7,13,28,28,none
10,100,12,12,27,27,none
10,80,14,12,26,26,none
10,60,10,12,26,26,none
10,80,14,12,25,25,none
10,80,14,12,24,24,none
10,60,10,12,24,24,none
19,80,14,17,3,3,none
19,80,14,17,2,2,none
20,80,14,17,1,1,none
20,80,14,16,1,1,none
21,80,14,16,3,3,none
22,80,14,16,6,6,none
23,80,14,16,10,10,none
25,80,15,15,12,12,none
26,100,12,15,14,14,none
28,100,13,15,16,16,none
29,100,13,14,18,18,none
30,100,13,14,20,20,none
32,100,14,14,21,21,none
33,100,14,14,22,22,none
35,100,15,14,23,23,none
32,60,23,14,24,24,none
33,60,24,14,25,25,none
0,20,0,14,26,26,none
36,60,25,14,27,27,none
0,20,0,14,28,28,none
0,20,0,14,29,29,none
0,20,0,14,30,30,none
36,40,36,14,31,31,none
33,60,26,14,31,31,none
32,60,25,14,32,32,none
33,60,26,14,32,32,none
0,20,0,16,36,36,none
34,60,28,14,33,33,none
34,60,29,14,32,32,none
35,80,26,14,31,31,none
36,80,25,14,30,30,none
37,80,24,15,29,29,none
37,80,24,15,29,29,none
37,80,24,15,28,28,none
37,80,23,16,27,27,none
36,80,22,16,26,26,none
35,100,18,16,25,25,none
33,100,17,16,23,23,none
13,100,17,12,37,37,none
12,80,18,12,36,36,none
12,80,18,12,35,35,none
11,80,16,12,35,35,none
9,100,13,11,34,34,none
8,100,12,11,33,33,none
7,80,13,11,32,32,none
7,80,12,11,31,31,none
7,80,10,11,29,29,none
7,80,10,11,28,28,none
2,60,8,11,27,27,none
2,60,6,11,26,26,none
10,80,9,11,24,24,none
3,60,7,11,23,23,none
11,80,10,11,22,22,none
11,80,10,11,20,20,none
10,80,10,12,20,20,none
10,80,10,12,22,22,none
17,80,10,17,3,3,none
18,80,10,16,3,3,none
19,80,11,16,4,4,none
20,80,11,16,6,6,none
22,80,13,15,9,9,none
24,80,14,15,13,13,none
27,80,16,14,17,17,none
30,80,17,13,20,20,none
33,60,23,13,24,24,none
23,40,23,13,26,26,none
28,40,28,14,29,29,none
0,20,0,12,43,43,none
0,20,0,14,34,34,none
0,20,0,15,36,36,none
0,20,0,15,35,35,none
0,0,0,35,28,28,none
0,0,0,34,25,25,none
0,20,0,15,26,26,none
0,20,0,15,24,24,none
36,40,36,16,22,22,none
0,20,0,16,24,24,none
0,20,0,12,34,34,none
36,40,36,16,26,26,none
0,20,0,12,35,35,none
39,40,39,16,25,25,none
39,40,39,16,26,26,none
38,40,38,16,26,26,none
37,40,37,16,27,27,none
36,40,36,16,27,27,none
36,60,24,16,27,27,none
36,80,24,16,27,27,none
35,80,23,16,26,26,none
35,100,21,17,25,25,none
34,100,20,17,25,25,none
33,100,19,17,24,24,none
33,100,19,18,23,23,none
32,80,19,18,22,22,none
24,60,17,18,21,21,none
33,100,18,19,20,20,none
29,100,17,19,19,19,none
27,100,16,19,18,18,none
26,100,16,20,17,17,none
26,100,14,20,16,16,none
26,100,13,21,15,15,none
26,100,14,21,14,14,none
26,100,13,21,12,12,none
26,100,12,21,11,11,none
25,100,13,21,10,10,none
25,100,12,21,9,9,none
25,100,14,21,8,8,none
25,100,14,21,8,8,none
24,100,14,20,7,7,none
24,100,13,20,6,6,none
24,100,12,20,6,6,none
24,100,14,20,6,6,none
24,100,13,19,7,7,none
24,100,13,19,6,6,none
24,100,12,19,7,7,none
25,100,12,19,8,8,none
25,80,14,18,10,10,none
7,80,6,13,33,33,none
7,60,5,15,27,27,none
13,80,7,15,26,26,none
13,80,12,15,26,26,none
14,100,8,15,26,26,none
0,20,0,15,30,30,none
19,40,19,15,31,31,none
20,40,20,15,32,32,none
0,20,0,14,35,35,none
0,20,0,28,30,30,none
28,40,28,14,39,39,none
27,40,27,13,39,39,none
0,20,0,27,32,32,none
19,40,19,14,38,38,none
20,40,20,14,34,34,none
20,40,20,15,31,31,none
20,40,20,15,28,28,none
20,80,10,16,26,26,none
20,80,10,16,25,25,none
16,60,12,16,25,25,none
22,80,12,16,25,25,none
21,80,11,16,25,25,none
13,80,11,16,24,24,none
19,80,12,16,23,23,none
19,80,11,16,22,22,none
18,60,12,15,21,21,none
18,60,12,15,20,20,none
7,60,11,9,39,39,none
8,60,11,8,36,36,none
7,80,9,8,34,34,none
7,60,9,8,33,33,none
7,80,8,8,35,35,none
7,80,8,8,36,36,none
8,60,9,8,37,37,none
8,80,8,8,38,38,none
19,100,10,11,26,26,none
19,100,11,11,26,26,none
19,100,10,11,26,26,none
18,100,10,11,27,27,none
18,100,10,12,27,27,none
17,100,9,11,27,27,none
17,100,9,12,27,27,none
17,80,9,12,24,24,none
18,80,10,13,22,22,none
19,80,11,13,21,21,none
21,80,11,14,21,21,none
21,100,14,14,23,23,none
24,100,14,15,25,25,none
0,20,0,15,41,41,none
0,20,0,16,42,42,none
0,0,0,33,24,24,none
0,0,0,33,26,26,none
0,0,0,32,29,29,none
0,0,0,31,34,34,none
0,0,0,30,37,37,none
0,0,0,29,38,38,none
0,0,0,28,38,38,none
0,0,0,28,36,36,none
0,0,0,27,35,35,none
0,0,0,27,38,38,none
0,0,0,26,39,39,none
0,0,0,26,33,33,none
0,0,0,27,30,30,none
0,0,0,28,31,31,none
0,20,0,20,18,18,none
19,40,19,20,17,17,none
0,20,0,21,17,17,none
13,40,13,22,16,16,none
10,40,10,23,16,16,none
23,40,23,21,42,42,none
0,20,0,20,40,40,none
25,40,25,23,13,13,none
0,20,0,18,38,38,none
26,40,26,21,12,12,none
27,40,27,20,12,12,none
0,20,0,16,37,37,none
0,20,0,18,14,14,none
24,40,24,17,14,14,none
0,20,0,16,37,37,none
27,40,27,18,13,13,none
0,20,0,16,14,14,none
24,60,21,15,15,15,none
28,40,28,15,16,16,none
26,40,26,14,17,17,none
25,40,25,15,17,17,none
23,40,23,16,17,17,none
20,40,20,16,17,17,none
17,40,17,15,17,17,none
16,40,16,15,18,18,none
14,40,14,13,20,20,none
13,40,13,15,18,18,none
13,40,13,15,18,18,none
12,40,12,14,18,18,none
0,20,0,14,17,17,none
12,40,12,14,17,17,none
11,40,11,13,17,17,none
11,40,11,13,16,16,none
11,40,11,12,16,16,none
11,40,11,11,16,16,none
0,20,0,10,16,16,none
12,40,12,10,15,15,none
12,40,12,11,16,16,none
12,60,8,12,16,16,none
11,40,11,14,16,16,none
11,60,9,15,16,16,none
11,60,9,15,16,16,none
12,60,10,16,16,16,none
12,80,9,16,15,15,none
16,100,11,9,34,34,none
15,100,11,9,34,34,none
15,100,11,10,34,34,none
14,100,11,11,34,34,none
13,100,12,13,34,34,none
14,100,12,16,12,12,none
16,100,12,16,12,12,none
18,100,12,15,12,12,none
19,100,13,16,13,13,none
19,100,12,16,14,14,none
11,60,8,16,33,33,none
8,80,8,16,32,32,none
15,40,15,17,32,32,none
15,60,10,16,31,31,none
0,20,0,14,44,44,none
0,20,0,15,44,44,none
0,20,0,15,45,45,none
4,40,4,15,44,44,none
5,40,5,15,44,44,none
6,40,6,15,43,43,none
5,40,5,15,42,42,none
4,40,4,15,43,43,none
3,60,4,14,40,40,none
5,80,4,14,40,40,none
5,80,3,14,40,40,none
28,100,13,18,19,19,none
27,100,12,18,18,18,none
4,100,12,15,38,38,none
7,80,15,14,38,38,none
6,100,12,14,38,38,none
6,100,12,15,38,38,none
7,80,13,15,37,37,none
0,40,0,15,37,37,none
0,60,13,15,37,37,none
1,60,12,15,37,37,none
3,60,13,15,37,37,none
4,60,12,16,37,37,none
17,40,17,16,37,37,none
15,60,12,21,15,15,none
13,60,11,21,14,14,none
16,40,16,21,14,14,none
0,20,0,21,15,15,none
0,20,0,19,15,15,none
0,20,0,18,16,16,none
0,20,0,17,17,17,none
0,0,0,68,28,28,none
0,20,0,18,21,21,none
0,20,0,18,23,23,none
0,20,0,17,24,24,none
0,20,0,17,25,25,none
0,20,0,16,28,28,none
0,0,0,74,54,54,none
0,0,0,75,57,57,none
0,0,0,76,59,59,none
0,0,0,76,60,60,none
0,0,0,67,68,68,none
0,0,0,64,71,71,none
0,0,0,64,72,72,none
0,0,0,61,74,74,none
0,0,0,60,76,76,none
0,0,0,59,76,76,none
0,0,0,59,76,76,none
0,0,0,56,77,77,none
0,0,0,54,77,77,none
0,0,0,53,76,76,none
0,0,0,52,75,75,none
0,0,0,51,74,74,none
0,0,0,51,72,72,none
0,0,0,50,70,70,none
0,0,0,50,69,69,none
0,0,0,53,64,64,none
0,20,0,4,22,22,none
0,20,0,7,17,17,none
0,20,0,9,13,13,none
26,40,26,10,10,10,none
0,20,0,8,14,14,none
25,40,25,10,17,17,none
25,40,25,12,17,17,none
31,60,21,13,18,18,none
29,60,19,15,19,19,none
25,80,14,15,21,21,none
26,80,15,15,22,22,none
25,80,15,15,24,24,none
26,60,17,16,25,25,none
26,60,17,16,28,28,none
26,60,18,16,30,30,none
25,60,17,15,31,31,none
20,40,20,15,27,27,none
0,0,0,51,51,51,none
0,0,0,53,56,56,none
18,100,8,14,19,19,none
19,100,8,15,19,19,none
19,100,9,15,18,18,none
20,100,9,16,18,18,none
21,100,10,16,18,18,none
22,100,11,16,18,18,none
23,100,11,17,18,18,none
23,100,12,17,19,19,none
24,80,15,18,19,19,none
24,80,13,19,20,20,none
25,80,15,19,22,22,none
25,60,18,19,24,24,none
25,60,17,19,25,25,none
0,0,0,37,37,37,none
0,20,0,18,31,31,none
0,20,0,17,37,37,none
0,20,0,16,41,41,none
0,0,0,38,63,63,none
0,0,0,38,67,67,none
0,0,0,38,66,66,none
0,0,0,37,72,72,none
0,0,0,37,78,78,none
0,0,0,32,47,47,none
0,20,0,17,3,3,none
0,20,0,17,2,2,none
17,40,17,17,1,1,none
29,60,19,17,2,2,none
22,80,13,18,20,20,none
7,60,7,17,34,34,none
8,60,7,16,35,35,none
45,80,23,16,9,9,none
42,100,21,16,15,15,none
36,60,24,16,19,19,none
7,80,6,15,39,39,none
8,80,5,15,39,39,none
39,100,18,17,24,24,none
37,100,17,17,23,23,none
35,100,16,18,23,23,none
34,100,15,18,22,22,none
33,100,15,18,23,23,none
33,100,15,18,23,23,none
33,100,14,19,23,23,none
33,100,14,19,23,23,none
33,100,14,19,24,24,none
33,100,14,19,24,24,none
33,100,14,18,24,24,none
33,100,14,18,24,24,none
33,100,14,18,24,24,none
31,80,16,17,24,24,none
30,80,16,17,24,24,none
29,80,16,17,24,24,none
29,80,16,16,23,23,none
30,40,30,16,23,23,none
30,40,30,15,22,22,none
30,40,30,15,22,22,none
30,40,30,14,21,21,none
0,20,0,16,43,43,none
0,20,0,16,44,44,none
0,20,0,15,45,45,none
0,20,0,15,46,46,none
0,20,0,15,19,19,none
0,20,0,15,19,19,none
32,40,32,15,18,18,none
33,40,33,15,18,18,none
35,40,35,15,16,16,none
37,40,37,16,15,15,none
37,40,37,16,15,15,none
37,40,37,16,14,14,none
0,20,0,15,45,45,none
27,60,25,12,31,31,none
24,40,24,12,30,30,none
24,60,23,12,30,30,none
34,40,34,16,9,9,none
19,40,19,12,29,29,none
33,60,22,15,7,7,none
16,40,16,12,36,36,none
0,20,0,13,35,35,none
18,60,13,13,31,31,none
16,60,13,13,32,32,none
21,80,13,14,23,23,none
21,60,15,15,22,22,none
23,80,12,15,22,22,none
17,80,9,15,29,29,none
23,80,14,17,21,21,none
22,60,16,18,22,22,none
22,60,18,19,22,22,none
21,60,14,18,23,23,none
23,40,23,17,23,23,none
0,20,0,16,24,24,none
18,40,18,15,24,24,none
0,20,0,14,25,25,none
0,20,0,14,25,25,none
15,40,15,14,25,25,none
14,40,14,14,26,26,none
0,20,0,14,27,27,none
0,20,0,14,27,27,none
0,20,0,14,27,27,none
0,20,0,14,27,27,none
0,20,0,14,27,27,none
0,20,0,14,27,27,none
8,60,7,14,27,27,none
7,60,9,14,26,26,none
11,40,11,14,26,26,none
11,40,11,14,26,26,none
5,80,9,12,30,30,none
8,60,5,8,38,38,none
2,40,2,13,41,41,none
14,60,9,8,43,43,none
21,80,14,13,20,20,none
23,80,15,12,20,20,none
3,40,3,13,41,41,none
3,60,16,12,41,41,none
0,20,0,13,42,42,none
0,0,0,40,40,40,none
0,0,0,39,44,44,none
0,0,0,37,48,48,none
0,20,0,12,13,13,none
26,40,26,13,26,26,none
28,40,28,13,25,25,none
25,40,25,13,10,10,none
23,40,23,13,12,12,none
21,40,21,13,16,16,none
32,60,25,13,18,18,none
34,100,19,13,20,20,none
35,100,18,13,22,22,none
36,100,17,12,23,23,none
36,100,17,12,24,24,none
37,100,16,12,27,27,none
36,100,16,12,27,27,none
36,100,16,12,27,27,none
